Time,Trigger,Signal
9.754e-07,0.0,0.0
9.755999999999998e-07,0.0,0.0
9.757999999999998e-07,0.0,0.0
9.759999999999998e-07,0.0,0.0
9.761999999999999e-07,0.0,0.0
9.763999999999999e-07,0.0,0.0
9.765999999999999e-07,0.0,0.0
9.768e-07,0.0,0.0
9.77e-07,0.0,0.0
9.772e-07,0.0,0.0
9.774e-07,0.0,0.0
9.776e-07,0.0,0.0
9.778e-07,0.0,0.0
9.78e-07,0.0,0.0
9.782e-07,0.0,0.0
9.783999999999998e-07,0.0,0.0
9.785999999999998e-07,0.0,0.0
9.787999999999998e-07,0.0,0.0
9.789999999999999e-07,0.0,0.0
9.791999999999999e-07,0.0,0.0
9.793999999999999e-07,0.0,0.0
9.796e-07,0.0,0.0
9.798e-07,0.0,0.0
9.8e-07,0.0,0.0
9.802e-07,0.0,0.0
9.804e-07,0.0,0.0
9.806e-07,0.0,0.0
9.808e-07,0.0,0.0
9.81e-07,0.0,0.0
9.811999999999998e-07,0.0,0.0
9.813999999999998e-07,0.0,0.0
9.815999999999998e-07,0.0,0.0
9.817999999999999e-07,0.0,0.0
9.819999999999999e-07,0.0,0.0
9.821999999999999e-07,0.0,0.0
9.824e-07,0.0,0.0
9.826e-07,0.0,0.0
9.828e-07,0.0,0.0
9.83e-07,0.0,0.0
9.832e-07,0.0,0.0
9.834e-07,0.0,0.0
9.836e-07,0.0,0.0
9.838e-07,0.0,0.0
9.839999999999998e-07,0.0,0.0
9.841999999999998e-07,0.0,0.0
9.843999999999998e-07,0.0,0.0
9.845999999999999e-07,0.0,0.0
9.847999999999999e-07,0.0,0.0
9.849999999999999e-07,0.0,0.0
9.852e-07,0.0,0.0
9.854e-07,0.0,0.0
9.856e-07,0.0,0.0
9.858e-07,0.0,0.0
9.86e-07,0.0,0.0
9.862e-07,0.0,0.0
9.864e-07,0.0,0.0
9.866e-07,0.0,0.0
9.867999999999998e-07,0.0,0.0
9.869999999999998e-07,0.0,0.0
9.871999999999998e-07,0.0,0.0
9.873999999999999e-07,0.0,0.0
9.875999999999999e-07,0.0,0.0
9.877999999999999e-07,0.0,0.0
9.88e-07,0.0,0.0
9.882e-07,0.0,0.0
9.884e-07,0.0,0.0
9.886e-07,0.0,0.0
9.888e-07,0.0,0.0
9.89e-07,0.0,0.0
9.892e-07,0.0,0.0
9.894e-07,0.0,0.0
9.895999999999998e-07,0.0,0.0
9.897999999999998e-07,0.0,0.0
9.899999999999998e-07,0.0,0.0
9.901999999999999e-07,0.0,0.0
9.903999999999999e-07,0.0,0.0
9.905999999999999e-07,0.0,0.0
9.908e-07,0.0,0.0
9.91e-07,0.0,0.0
9.912e-07,0.0,0.0
9.914e-07,0.0,0.0
9.916e-07,0.0,0.0
9.918e-07,0.0,0.0
9.92e-07,0.0,0.0
9.922e-07,0.0,0.0
9.923999999999998e-07,0.0,0.0
9.925999999999998e-07,0.0,0.0
9.927999999999998e-07,0.0,0.0
9.929999999999999e-07,0.0,0.0
9.931999999999999e-07,0.0,0.0
9.933999999999999e-07,0.0,0.0
9.936e-07,0.0,0.0
9.938e-07,0.0,0.0
9.94e-07,0.0,0.0
9.942e-07,0.0,0.0
9.944e-07,0.0,0.0
9.946e-07,0.0,0.0
9.948e-07,0.0,0.0
9.95e-07,0.0,0.0
9.951999999999998e-07,0.0,0.0
9.953999999999998e-07,0.0,0.0
9.955999999999998e-07,0.0,0.0
9.957999999999999e-07,0.0,0.0
9.959999999999999e-07,0.0,0.0
9.961999999999999e-07,0.0,0.0
9.964e-07,0.0,0.0
9.966e-07,0.0,0.0
9.968e-07,0.0,0.0
9.97e-07,0.0,0.0
9.972e-07,0.0,0.0
9.974e-07,0.0,0.0
9.976e-07,0.0,0.0
9.978e-07,0.0,0.0
9.979999999999998e-07,0.0,0.0
9.981999999999998e-07,0.0,0.0
9.983999999999998e-07,0.0,0.0
9.985999999999998e-07,0.0,0.0
9.987999999999999e-07,0.0,0.0
9.989999999999999e-07,0.0,0.0
9.992e-07,0.0,0.0
9.994e-07,0.0,0.0
9.996e-07,0.0,0.0
9.998e-07,0.0,0.0
1e-06,0.0,0.0
1.0002e-06,0.0,0.0
1.0004e-06,0.0,0.0
1.0006e-06,0.0,0.0
1.0007999999999998e-06,0.0,0.0
1.0009999999999998e-06,0.0,0.0
1.0011999999999998e-06,0.0,0.0
1.0013999999999998e-06,0.0,0.0
1.0015999999999999e-06,0.0,0.0
1.0017999999999999e-06,0.0,0.0
1.0019999999999999e-06,0.0,0.0
1.0022e-06,0.0,0.0
1.0024e-06,0.0,0.0
1.0026e-06,0.0,0.0
1.0028e-06,0.0,0.0
1.003e-06,0.0,0.0
1.0032e-06,0.0,0.0
1.0034e-06,0.0,0.0
1.0035999999999998e-06,0.0,0.0
1.0037999999999998e-06,0.0,0.0
1.0039999999999998e-06,0.0,0.0
1.0041999999999998e-06,0.0,0.0
1.0043999999999999e-06,0.0,0.0
1.0045999999999999e-06,0.0,0.0
1.0047999999999999e-06,0.0,0.0
1.005e-06,0.0,0.0
1.0052e-06,0.0,0.0
1.0054e-06,0.0,0.0
1.0056e-06,0.0,0.0
1.0058e-06,0.0,0.0
1.006e-06,0.0,0.0
1.0062e-06,0.0,0.0
1.0064e-06,0.0,0.0
1.0065999999999998e-06,0.0,0.0
1.0067999999999998e-06,0.0,0.0
1.0069999999999998e-06,0.0,0.0
1.0071999999999999e-06,0.0,0.0
1.0073999999999999e-06,0.0,0.0
1.0075999999999999e-06,0.0,0.0
1.0078e-06,0.0,0.0
1.008e-06,0.0,0.0
1.0082e-06,0.0,0.0
1.0084e-06,0.0,0.0
1.0086e-06,0.0,0.0
1.0088e-06,0.0,0.0
1.009e-06,0.0,0.0
1.0092e-06,0.0,0.0
1.0093999999999998e-06,0.0,0.0
1.0095999999999998e-06,0.0,0.0
1.0097999999999998e-06,0.0,0.0
1.0099999999999999e-06,0.0,0.0
1.0101999999999999e-06,0.0,0.0
1.0103999999999999e-06,0.0,0.0
1.0106e-06,0.0,0.0
1.0108e-06,0.0,0.0
1.011e-06,0.0,0.0
1.0112e-06,0.0,0.0
1.0114e-06,0.0,0.0
1.0116e-06,0.0,0.0
1.0118e-06,0.0,0.0
1.012e-06,0.0,0.0
1.0121999999999998e-06,0.0,0.0
1.0123999999999998e-06,0.0,0.0
1.0125999999999998e-06,0.0,0.0
1.0127999999999999e-06,0.0,0.0
1.0129999999999999e-06,0.0,0.0
1.0131999999999999e-06,0.0,0.0
1.0134e-06,0.0,0.0
1.0136e-06,0.0,0.0
1.0138e-06,0.0,0.0
1.014e-06,0.0,0.0
1.0142e-06,0.0,0.0
1.0144e-06,0.0,0.0
1.0146e-06,0.0,0.0
1.0148e-06,0.0,0.0
1.0149999999999998e-06,0.0,0.0
1.0151999999999998e-06,0.0,0.0
1.0153999999999998e-06,0.0,0.0
1.0155999999999999e-06,0.0,0.0
1.0157999999999999e-06,0.0,0.0
1.0159999999999999e-06,0.0,0.0
1.0162e-06,0.0,0.0
1.0164e-06,0.0,0.0
1.0166e-06,0.0,0.0
1.0168e-06,0.0,0.0
1.017e-06,0.0,0.0
1.0172e-06,0.0,0.0
1.0174e-06,0.0,0.0
1.0176e-06,0.0,0.0
1.0177999999999998e-06,0.0,0.0
1.0179999999999998e-06,0.0,0.0
1.0181999999999998e-06,0.0,0.0
1.0183999999999999e-06,0.0,0.0
1.0185999999999999e-06,0.0,0.0
1.0187999999999999e-06,0.0,0.0
1.019e-06,0.0,0.0
1.0192e-06,0.0,0.0
1.0194e-06,0.0,0.0
1.0196e-06,0.0,0.0
1.0198e-06,0.0,0.0
1.02e-06,0.0,0.0
1.0202e-06,0.0,0.0
1.0204e-06,0.0,0.0
1.0205999999999998e-06,0.0,0.0
1.0207999999999998e-06,0.0,0.0
1.0209999999999998e-06,0.0,0.0
1.0211999999999999e-06,0.0,0.0
1.0213999999999999e-06,0.0,0.0
1.0215999999999999e-06,0.0,0.0
1.0218e-06,0.0,0.0
1.022e-06,0.0,0.0
1.0222e-06,0.0,0.0
1.0224e-06,0.0,0.0
1.0226e-06,0.0,0.0
1.0228e-06,0.0,0.0
1.023e-06,0.0,0.0
1.0232e-06,0.0,0.0
1.0233999999999998e-06,0.0,0.0
1.0235999999999998e-06,0.0,0.0
1.0237999999999998e-06,0.0,0.0
1.0239999999999999e-06,0.0,0.0
1.0241999999999999e-06,0.0,0.0
1.0243999999999999e-06,0.0,0.0
1.0246e-06,0.0,0.0
1.0248e-06,0.0,0.0
1.025e-06,0.0,0.0
1.0252e-06,0.0,0.0
1.0254e-06,0.0,0.0
1.0256e-06,0.0,0.0
1.0258e-06,0.0,0.0
1.026e-06,0.0,0.0
1.0261999999999998e-06,0.0,0.0
1.0263999999999998e-06,0.0,0.0
1.0265999999999998e-06,0.0,0.0
1.0267999999999999e-06,0.0,0.0
1.0269999999999999e-06,0.0,0.0
1.0271999999999999e-06,0.0,0.0
1.0274e-06,0.0,0.0
1.0276e-06,0.0,0.0
1.0278e-06,0.0,0.0
1.028e-06,0.0,0.0
1.0282e-06,0.0,0.0
1.0284e-06,0.0,0.0
1.0286e-06,0.0,0.0
1.0288e-06,0.0,0.0
1.0289999999999998e-06,0.0,0.0
1.0291999999999998e-06,0.0,0.0
1.0293999999999998e-06,0.0,0.0
1.0295999999999998e-06,0.0,0.0
1.0297999999999999e-06,0.0,0.0
1.0299999999999999e-06,0.0,0.0
1.0302e-06,0.0,0.0
1.0304e-06,0.0,0.0
1.0306e-06,0.0,0.0
1.0308e-06,0.0,0.0
1.031e-06,0.0,0.0
1.0312e-06,0.0,0.0
1.0314e-06,0.0,0.0
1.0316e-06,0.0,0.0
1.0317999999999998e-06,0.0,0.0
1.0319999999999998e-06,0.0,0.0
1.0321999999999998e-06,0.0,0.0
1.0323999999999998e-06,0.0,0.0
1.0325999999999999e-06,0.0,0.0
1.0327999999999999e-06,0.0,0.0
1.0329999999999999e-06,0.0,0.0
1.0332e-06,0.0,0.0
1.0334e-06,0.0,0.0
1.0336e-06,0.0,0.0
1.0338e-06,0.0,0.0
1.034e-06,0.0,0.0
1.0342e-06,0.0,0.0
1.0344e-06,0.0,0.0
1.0345999999999998e-06,0.0,0.0
1.0347999999999998e-06,0.0,0.0
1.0349999999999998e-06,0.0,0.0
1.0351999999999998e-06,0.0,0.0
1.0353999999999999e-06,0.0,0.0
1.0355999999999999e-06,0.0,0.0
1.0357999999999999e-06,0.0,0.0
1.036e-06,0.0,0.0
1.0362e-06,0.0,0.0
1.0364e-06,0.0,0.0
1.0366e-06,0.0,0.0
1.0368e-06,0.0,0.0
1.037e-06,0.0,0.0
1.0372e-06,0.0,0.0
1.0373999999999998e-06,0.0,0.0
1.0375999999999998e-06,0.0,0.0
1.0377999999999998e-06,0.0,0.0
1.0379999999999998e-06,0.0,0.0
1.0381999999999999e-06,0.0,0.0
1.0383999999999999e-06,0.0,0.0
1.0385999999999999e-06,0.0,0.0
1.0388e-06,0.0,0.0
1.039e-06,0.0,0.0
1.0392e-06,0.0,0.0
1.0394e-06,0.0,0.0
1.0396e-06,0.0,0.0
1.0398e-06,0.0,0.0
1.04e-06,0.0,0.0
1.0401999999999998e-06,0.0,0.0
1.0403999999999998e-06,0.0,0.0
1.0405999999999998e-06,0.0,0.0
1.0407999999999998e-06,0.0,0.0
1.0409999999999999e-06,0.0,0.0
1.0411999999999999e-06,0.0,0.0
1.0413999999999999e-06,0.0,0.0
1.0416e-06,0.0,0.0
1.0418e-06,0.0,0.0
1.042e-06,0.0,0.0
1.0422e-06,0.0,0.0
1.0424e-06,0.0,0.0
1.0426e-06,0.0,0.0
1.0428e-06,0.0,0.0
1.043e-06,0.0,0.0
1.0431999999999998e-06,0.0,0.0
1.0433999999999998e-06,0.0,0.0
1.0435999999999998e-06,0.0,0.0
1.0437999999999999e-06,0.0,0.0
1.0439999999999999e-06,0.0,0.0
1.0441999999999999e-06,0.0,0.0
1.0444e-06,0.0,0.0
1.0446e-06,0.0,0.0
1.0448e-06,0.0,0.0
1.045e-06,0.0,0.0
1.0452e-06,0.0,0.0
1.0454e-06,0.0,0.0
1.0456e-06,0.0,0.0
1.0458e-06,0.0,0.0
1.0459999999999998e-06,0.0,0.0
1.0461999999999998e-06,0.0,0.0
1.0463999999999998e-06,0.0,0.0
1.0465999999999999e-06,0.0,0.0
1.0467999999999999e-06,0.0,0.0
1.0469999999999999e-06,0.0,0.0
1.0472e-06,0.0,0.0
1.0474e-06,0.0,0.0
1.0476e-06,0.0,0.0
1.0478e-06,0.0,0.0
1.048e-06,0.0,0.0
1.0482e-06,0.0,0.0
1.0484e-06,0.0,0.0
1.0486e-06,0.0,0.0
1.0487999999999998e-06,0.0,0.0
1.0489999999999998e-06,0.0,0.0
1.0491999999999998e-06,0.0,0.0
1.0493999999999999e-06,0.0,0.0
1.0495999999999999e-06,0.0,0.0
1.0497999999999999e-06,0.0,0.0
1.05e-06,0.0,0.0
1.0502e-06,0.0,0.0
1.0504e-06,0.0,0.0
1.0506e-06,0.0,0.0
1.0508e-06,0.0,0.0
1.051e-06,0.0,0.0
1.0512e-06,0.0,0.0
1.0514e-06,0.0,0.0
1.0515999999999998e-06,0.0,0.0
1.0517999999999998e-06,0.0,0.0
1.0519999999999998e-06,0.0,0.0
1.0521999999999999e-06,0.0,0.0
1.0523999999999999e-06,0.0,0.0
1.0525999999999999e-06,0.0,0.0
1.0528e-06,0.0,0.0
1.053e-06,0.0,0.0
1.0532e-06,0.0,0.0
1.0534e-06,0.0,0.0
1.0536e-06,0.0,0.0
1.0538e-06,0.0,0.0
1.054e-06,0.0,0.0
1.0542e-06,0.0,0.0
1.0543999999999998e-06,0.0,0.0
1.0545999999999998e-06,0.0,0.0
1.0547999999999998e-06,0.0,0.0
1.0549999999999999e-06,0.0,0.0
1.0551999999999999e-06,0.0,0.0
1.0553999999999999e-06,0.0,0.0
1.0556e-06,0.0,0.0
1.0558e-06,0.0,0.0
1.056e-06,0.0,0.0
1.0562e-06,0.0,0.0
1.0564e-06,0.0,0.0
1.0566e-06,0.0,0.0
1.0568e-06,0.0,0.0
1.057e-06,0.0,0.0
1.0571999999999998e-06,0.0,0.0
1.0573999999999998e-06,0.0,0.0
1.0575999999999998e-06,0.0,0.0
1.0577999999999999e-06,0.0,0.0
1.0579999999999999e-06,0.0,0.0
1.0581999999999999e-06,0.0,0.0
1.0584e-06,0.0,0.0
1.0586e-06,0.0,0.0
1.0588e-06,0.0,0.0
1.059e-06,0.0,0.0
1.0592e-06,0.0,0.0
1.0594e-06,0.0,0.0
1.0596e-06,0.0,0.0
1.0598e-06,0.0,0.0
1.0599999999999998e-06,0.0,0.0
1.0601999999999998e-06,0.0,0.0
1.0603999999999998e-06,0.0,0.0
1.0605999999999998e-06,0.0,0.0
1.0607999999999999e-06,0.0,0.0
1.0609999999999999e-06,0.0,0.0
1.0611999999999999e-06,0.0,0.0
1.0614e-06,0.0,0.0
1.0616e-06,0.0,0.0
1.0618e-06,0.0,0.0
1.062e-06,0.0,0.0
1.0622e-06,0.0,0.0
1.0624e-06,0.0,0.0
1.0626e-06,0.0,0.0
1.0627999999999998e-06,0.0,0.0
1.0629999999999998e-06,0.0,0.0
1.0631999999999998e-06,0.0,0.0
1.0633999999999998e-06,0.0,0.0
1.0635999999999999e-06,0.0,0.0
1.0637999999999999e-06,0.0,0.0
1.0639999999999999e-06,0.0,0.0
1.0642e-06,0.0,0.0
1.0644e-06,0.0,0.0
1.0646e-06,0.0,0.0
1.0648e-06,0.0,0.0
1.065e-06,0.0,0.0
1.0652e-06,0.0,0.0
1.0654e-06,0.0,0.0
1.0655999999999998e-06,0.0,0.0
1.0657999999999998e-06,0.0,0.0
1.0659999999999998e-06,0.0,0.0
1.0661999999999998e-06,0.0,0.0
1.0663999999999999e-06,0.0,0.0
1.0665999999999999e-06,0.0,0.0
1.0667999999999999e-06,0.0,0.0
1.067e-06,0.0,0.0
1.0672e-06,0.0,0.0
1.0674e-06,0.0,0.0
1.0676e-06,0.0,0.0
1.0678e-06,0.0,0.0
1.068e-06,0.0,0.0
1.0682e-06,0.0,0.0
1.0683999999999998e-06,0.0,0.0
1.0685999999999998e-06,0.0,0.0
1.0687999999999998e-06,0.0,0.0
1.0689999999999998e-06,0.0,0.0
1.0691999999999999e-06,0.0,0.0
1.0693999999999999e-06,0.0,0.0
1.0695999999999999e-06,0.0,0.0
1.0698e-06,0.0,0.0
1.07e-06,0.0,0.0
1.0702e-06,0.0,0.0
1.0704e-06,0.0,0.0
1.0706e-06,0.0,0.0
1.0708e-06,0.0,0.0
1.071e-06,0.0,0.0
1.0711999999999998e-06,0.0,0.0
1.0713999999999998e-06,0.0,0.0
1.0715999999999998e-06,0.0,0.0
1.0717999999999998e-06,0.0,0.0
1.0719999999999999e-06,0.0,0.0
1.0721999999999999e-06,0.0,0.0
1.0723999999999999e-06,0.0,0.0
1.0726e-06,0.0,0.0
1.0728e-06,0.0,0.0
1.073e-06,0.0,0.0
1.0732e-06,0.0,0.0
1.0734e-06,0.0,0.0
1.0736e-06,0.0,0.0
1.0738e-06,0.0,0.0
1.0739999999999998e-06,0.0,0.0
1.0741999999999998e-06,0.0,0.0
1.0743999999999998e-06,0.0,0.0
1.0745999999999998e-06,0.0,0.0
1.0747999999999999e-06,0.0,0.0
1.0749999999999999e-06,0.0,0.0
1.0751999999999999e-06,0.0,0.0
1.0754e-06,0.0,0.0
1.0756e-06,0.0,0.0
1.0758e-06,0.0,0.0
1.076e-06,0.0,0.0
1.0762e-06,0.0,0.0
1.0764e-06,0.0,0.0
1.0766e-06,0.0,0.0
1.0767999999999998e-06,0.0,0.0
1.0769999999999998e-06,0.0,0.0
1.0771999999999998e-06,0.0,0.0
1.0773999999999998e-06,0.0,0.0
1.0775999999999999e-06,0.0,0.0
1.0777999999999999e-06,0.0,0.0
1.0779999999999999e-06,0.0,0.0
1.0782e-06,0.0,0.0
1.0784e-06,0.0,0.0
1.0786e-06,0.0,0.0
1.0788e-06,0.0,0.0
1.079e-06,0.0,0.0
1.0792e-06,0.0,0.0
1.0794e-06,0.0,0.0
1.0795999999999998e-06,0.0,0.0
1.0797999999999998e-06,0.0,0.0
1.0799999999999998e-06,0.0,0.0
1.0801999999999998e-06,0.0,0.0
1.0803999999999999e-06,0.0,0.0
1.0805999999999999e-06,0.0,0.0
1.0807999999999999e-06,0.0,0.0
1.081e-06,0.0,0.0
1.0812e-06,0.0,0.0
1.0814e-06,0.0,0.0
1.0816e-06,0.0,0.0
1.0818e-06,0.0,0.0
1.082e-06,0.0,0.0
1.0822e-06,0.0,0.0
1.0824e-06,0.0,0.0
1.0825999999999998e-06,0.0,0.0
1.0827999999999998e-06,0.0,0.0
1.0829999999999998e-06,0.0,0.0
1.0831999999999999e-06,0.0,0.0
1.0833999999999999e-06,0.0,0.0
1.0835999999999999e-06,0.0,0.0
1.0838e-06,0.0,0.0
1.084e-06,0.0,0.0
1.0842e-06,0.0,0.0
1.0844e-06,0.0,0.0
1.0846e-06,0.0,0.0
1.0848e-06,0.0,0.0
1.085e-06,0.0,0.0
1.0852e-06,0.0,0.0
1.0853999999999998e-06,0.0,0.0
1.0855999999999998e-06,0.0,0.0
1.0857999999999998e-06,0.0,0.0
1.0859999999999999e-06,0.0,0.0
1.0861999999999999e-06,0.0,0.0
1.0863999999999999e-06,0.0,0.0
1.0866e-06,0.0,0.0
1.0868e-06,0.0,0.0
1.087e-06,0.0,0.0
1.0872e-06,0.0,0.0
1.0874e-06,0.0,0.0
1.0876e-06,0.0,0.0
1.0878e-06,0.0,0.0
1.088e-06,0.0,0.0
1.0881999999999998e-06,0.0,0.0
1.0883999999999998e-06,0.0,0.0
1.0885999999999998e-06,0.0,0.0
1.0887999999999998e-06,0.0,0.0
1.0889999999999999e-06,0.0,0.0
1.0891999999999999e-06,0.0,0.0
1.0894e-06,0.0,0.0
1.0896e-06,0.0,0.0
1.0898e-06,0.0,0.0
1.09e-06,0.0,0.0
1.0902e-06,0.0,0.0
1.0904e-06,0.0,0.0
1.0906e-06,0.0,0.0
1.0908e-06,0.0,0.0
1.0909999999999998e-06,0.0,0.0
1.0911999999999998e-06,0.0,0.0
1.0913999999999998e-06,0.0,0.0
1.0915999999999998e-06,0.0,0.0
1.0917999999999999e-06,0.0,0.0
1.0919999999999999e-06,0.0,0.0
1.0921999999999999e-06,0.0,0.0
1.0924e-06,0.0,0.0
1.0926e-06,0.0,0.0
1.0928e-06,0.0,0.0
1.093e-06,0.0,0.0
1.0932e-06,0.0,0.0
1.0934e-06,0.0,0.0
1.0936e-06,0.0,0.0
1.0937999999999998e-06,0.0,0.0
1.0939999999999998e-06,0.0,0.0
1.0941999999999998e-06,0.0,0.0
1.0943999999999998e-06,0.0,0.0
1.0945999999999999e-06,0.0,0.0
1.0947999999999999e-06,0.0,0.0
1.0949999999999999e-06,0.0,0.0
1.0952e-06,0.0,0.0
1.0954e-06,0.0,0.0
1.0956e-06,0.0,0.0
1.0958e-06,0.0,0.0
1.096e-06,0.0,0.0
1.0962e-06,0.0,0.0
1.0964e-06,0.0,0.0
1.0965999999999998e-06,0.0,0.0
1.0967999999999998e-06,0.0,0.0
1.0969999999999998e-06,0.0,0.0
1.0971999999999998e-06,0.0,0.0
1.0973999999999999e-06,0.0,0.0
1.0975999999999999e-06,0.0,0.0
1.0977999999999999e-06,0.0,0.0
1.098e-06,0.0,0.0
1.0982e-06,0.0,0.0
1.0984e-06,0.0,0.0
1.0986e-06,0.0,0.0
1.0988e-06,0.0,0.0
1.099e-06,0.0,0.0
1.0992e-06,0.0,0.0
1.0993999999999998e-06,0.0,0.0
1.0995999999999998e-06,0.0,0.0
1.0997999999999998e-06,0.0,0.0
1.0999999999999998e-06,0.0,0.0
1.1001999999999999e-06,0.0,0.0
1.1003999999999999e-06,0.0,0.0
1.1005999999999999e-06,0.0,0.0
1.1008e-06,0.0,0.0
1.101e-06,0.0,0.0
1.1012e-06,0.0,0.0
1.1014e-06,0.0,0.0
1.1016e-06,0.0,0.0
1.1018e-06,0.0,0.0
1.102e-06,0.0,0.0
1.1021999999999998e-06,0.0,0.0
1.1023999999999998e-06,0.0,0.0
1.1025999999999998e-06,0.0,0.0
1.1027999999999998e-06,0.0,0.0
1.1029999999999999e-06,0.0,0.0
1.1031999999999999e-06,0.0,0.0
1.1033999999999999e-06,0.0,0.0
1.1036e-06,0.0,0.0
1.1038e-06,0.0,0.0
1.104e-06,0.0,0.0
1.1042e-06,0.0,0.0
1.1044e-06,0.0,0.0
1.1046e-06,0.0,0.0
1.1048e-06,0.0,0.0
1.1049999999999998e-06,0.0,0.0
1.1051999999999998e-06,0.0,0.0
1.1053999999999998e-06,0.0,0.0
1.1055999999999998e-06,0.0,0.0
1.1057999999999999e-06,0.0,0.0
1.1059999999999999e-06,0.0,0.0
1.1061999999999999e-06,0.0,0.0
1.1064e-06,0.0,0.0
1.1066e-06,0.0,0.0
1.1068e-06,0.0,0.0
1.107e-06,0.0,0.0
1.1072e-06,0.0,0.0
1.1074e-06,0.0,0.0
1.1076e-06,0.0,0.0
1.1077999999999998e-06,0.0,0.0
1.1079999999999998e-06,0.0,0.0
1.1081999999999998e-06,0.0,0.0
1.1083999999999998e-06,0.0,0.0
1.1085999999999999e-06,0.0,0.0
1.1087999999999999e-06,0.0,0.0
1.1089999999999999e-06,0.0,0.0
1.1092e-06,0.0,0.0
1.1094e-06,0.0,0.0
1.1096e-06,0.0,0.0
1.1098e-06,0.0,0.0
1.11e-06,0.0,0.0
1.1102e-06,0.0,0.0
1.1104e-06,0.0,0.0
1.1105999999999998e-06,0.0,0.0
1.1107999999999998e-06,0.0,0.0
1.1109999999999998e-06,0.0,0.0
1.1111999999999998e-06,0.0,0.0
1.1113999999999999e-06,0.0,0.0
1.1115999999999999e-06,0.0,0.0
1.1117999999999999e-06,0.0,0.0
1.112e-06,0.0,0.0
1.1122e-06,0.0,0.0
1.1124e-06,0.0,0.0
1.1126e-06,0.0,0.0
1.1128e-06,0.0,0.0
1.113e-06,0.0,0.0
1.1132e-06,0.0,0.0
1.1133999999999998e-06,0.0,0.0
1.1135999999999998e-06,0.0,0.0
1.1137999999999998e-06,0.0,0.0
1.1139999999999998e-06,0.0,0.0
1.1141999999999999e-06,0.0,0.0
1.1143999999999999e-06,0.0,0.0
1.1145999999999999e-06,0.0,0.0
1.1148e-06,0.0,0.0
1.115e-06,0.0,0.0
1.1152e-06,0.0,0.0
1.1154e-06,0.0,0.0
1.1156e-06,0.0,0.0
1.1158e-06,0.0,0.0
1.116e-06,0.0,0.0
1.1161999999999998e-06,0.0,0.0
1.1163999999999998e-06,0.0,0.0
1.1165999999999998e-06,0.0,0.0
1.1167999999999998e-06,0.0,0.0
1.1169999999999999e-06,0.0,0.0
1.1171999999999999e-06,0.0,0.0
1.1173999999999999e-06,0.0,0.0
1.1176e-06,0.0,0.0
1.1178e-06,0.0,0.0
1.118e-06,0.0,0.0
1.1182e-06,0.0,0.0
1.1184e-06,0.0,0.0
1.1186e-06,0.0,0.0
1.1188e-06,0.0,0.0
1.119e-06,0.0,0.0
1.1191999999999998e-06,0.0,0.0
1.1193999999999998e-06,0.0,0.0
1.1195999999999998e-06,0.0,0.0
1.1197999999999998e-06,0.0,0.0
1.1199999999999999e-06,0.0,0.0
1.1201999999999999e-06,0.0,0.0
1.1204e-06,0.0,0.0
1.1206e-06,0.0,0.0
1.1208e-06,0.0,0.0
1.121e-06,0.0,0.0
1.1212e-06,0.0,0.0
1.1214e-06,0.0,0.0
1.1216e-06,0.0,0.0
1.1218e-06,0.0,0.0
1.1219999999999998e-06,0.0,0.0
1.1221999999999998e-06,0.0,0.0
1.1223999999999998e-06,0.0,0.0
1.1225999999999998e-06,0.0,0.0
1.1227999999999999e-06,0.0,0.0
1.1229999999999999e-06,0.0,0.0
1.1231999999999999e-06,0.0,0.0
1.1234e-06,0.0,0.0
1.1236e-06,0.0,0.0
1.1238e-06,0.0,0.0
1.124e-06,0.0,0.0
1.1242e-06,0.0,0.0
1.1244e-06,0.0,0.0
1.1246e-06,0.0,0.0
1.1247999999999998e-06,0.0,0.0
1.1249999999999998e-06,0.0,0.0
1.1251999999999998e-06,0.0,0.0
1.1253999999999998e-06,0.0,0.0
1.1255999999999999e-06,0.0,0.0
1.1257999999999999e-06,0.0,0.0
1.1259999999999999e-06,0.0,0.0
1.1262e-06,0.0,0.0
1.1264e-06,0.0,0.0
1.1266e-06,0.0,0.0
1.1268e-06,0.0,0.0
1.127e-06,0.0,0.0
1.1272e-06,0.0,0.0
1.1274e-06,0.0,0.0
1.1275999999999998e-06,0.0,0.0
1.1277999999999998e-06,0.0,0.0
1.1279999999999998e-06,0.0,0.0
1.1281999999999998e-06,0.0,0.0
1.1283999999999999e-06,0.0,0.0
1.1285999999999999e-06,0.0,0.0
1.1287999999999999e-06,0.0,0.0
1.129e-06,0.0,0.0
1.1292e-06,0.0,0.0
1.1294e-06,0.0,0.0
1.1296e-06,0.0,0.0
1.1298e-06,0.0,0.0
1.13e-06,0.0,0.0
1.1302e-06,0.0,0.0
1.1303999999999998e-06,0.0,0.0
1.1305999999999998e-06,0.0,0.0
1.1307999999999998e-06,0.0,0.0
1.1309999999999998e-06,0.0,0.0
1.1311999999999999e-06,0.0,0.0
1.1313999999999999e-06,0.0,0.0
1.1315999999999999e-06,0.0,0.0
1.1318e-06,0.0,0.0
1.132e-06,0.0,0.0
1.1322e-06,0.0,0.0
1.1324e-06,0.0,0.0
1.1326e-06,0.0,0.0
1.1328e-06,0.0,0.0
1.133e-06,0.0,0.0
1.1331999999999998e-06,0.0,0.0
1.1333999999999998e-06,0.0,0.0
1.1335999999999998e-06,0.0,0.0
1.1337999999999998e-06,0.0,0.0
1.1339999999999999e-06,0.0,0.0
